,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,New_deaths,population,ratio,Percantage of vaccinated ppl
23417,Paraguay,PRY,28/6/2021,897683,731924,165759,150,7270717,10.06673757,2.27981642
23418,Paraguay,PRY,29/6/2021,917170,750863,166307,152,7270717,10.32722082,2.287353503
23419,Paraguay,PRY,30/6/2021,936503,769709,166794,124,7270717,10.58642497,2.294051605
23420,Paraguay,PRY,1/7/2021,965924,770460,195464,122,7270717,10.59675408,2.6883731
23421,Paraguay,PRY,2/7/2021,985554,771023,214531,132,7270717,10.60449747,2.950616837
23422,Paraguay,PRY,3/7/2021,1017969,803343,214626,122,7270717,11.04902034,2.951923449
23423,Paraguay,PRY,4/7/2021,1060147,845514,214633,110,7270717,11.62903191,2.952019725
23424,Paraguay,PRY,5/7/2021,1101032,885836,215196,108,7270717,12.1836127,2.959763116
23425,Paraguay,PRY,6/7/2021,1152330,936454,215876,111,7270717,12.87980264,2.969115701
23426,Paraguay,PRY,7/7/2021,1209588,992979,216609,101,7270717,13.65723628,2.979197237
23427,Paraguay,PRY,8/7/2021,1227517,994692,232825,106,7270717,13.68079654,3.202228886
23428,Paraguay,PRY,9/7/2021,1245458,995472,249986,92,7270717,13.69152451,3.438257877
23429,Paraguay,PRY,10/7/2021,1246075,995950,250125,84,7270717,13.69809883,3.440169656
23430,Paraguay,PRY,11/7/2021,1246213,996085,250128,77,7270717,13.69995559,3.440210917
23431,Paraguay,PRY,12/7/2021,1346377,1095999,250378,61,7270717,15.07415293,3.443649368
23432,Paraguay,PRY,13/7/2021,1453983,1203249,250734,51,7270717,16.54924817,3.448545721
23433,Paraguay,PRY,14/7/2021,1570665,1319448,251217,46,7270717,18.14742618,3.455188807
23434,Paraguay,PRY,15/7/2021,1661158,1408998,252160,52,7270717,19.37907912,3.468158642
23435,Paraguay,PRY,16/7/2021,1740542,1487544,252998,50,7270717,20.45938523,3.479684328
23436,Paraguay,PRY,17/7/2021,1757174,1493341,263833,54,7270717,20.53911602,3.62870677
23437,Paraguay,PRY,18/7/2021,1764680,1497901,266779,58,7270717,20.60183335,3.66922547
23438,Paraguay,PRY,19/7/2021,1860944,1593135,267809,52,7270717,21.91166291,3.683391886
23439,Paraguay,PRY,20/7/2021,1911936,1643323,268613,58,7270717,22.60193871,3.694449942
23440,Paraguay,PRY,21/7/2021,2045055,1775384,269671,52,7270717,24.41827952,3.709001464
23441,Paraguay,PRY,22/7/2021,2186151,1915003,271148,54,7270717,26.33857156,3.72931583
23442,Paraguay,PRY,23/7/2021,2239190,1965251,273939,52,7270717,27.02967259,3.76770269
23443,Paraguay,PRY,24/7/2021,2288891,1976012,312879,55,7270717,27.17767725,4.303275729
23444,Paraguay,PRY,25/7/2021,2308046,1987264,320782,49,7270717,27.33243503,4.411972024
23445,Paraguay,PRY,26/7/2021,2427296,2105679,321617,43,7270717,28.96109146,4.423456449
23446,Paraguay,PRY,27/7/2021,2521582,2199592,321990,60,7270717,30.25275224,4.428586617
23447,Paraguay,PRY,28/7/2021,2593193,2270698,322495,48,7270717,31.23073006,4.435532287
23448,Paraguay,PRY,29/7/2021,2607031,2274966,332065,58,7270717,31.28943129,4.567156169
23449,Paraguay,PRY,30/7/2021,2615642,2276969,338673,61,7270717,31.31698015,4.658041291
23450,Paraguay,PRY,31/7/2021,2616835,2277822,339013,56,7270717,31.32871215,4.662717583
23451,Paraguay,PRY,1/8/2021,2616866,2277833,339033,53,7270717,31.32886344,4.662992659
23452,Paraguay,PRY,2/8/2021,2688388,2278302,410086,52,7270717,31.33531397,5.640241533
23453,Paraguay,PRY,3/8/2021,2754431,2279251,475180,61,7270717,31.34836633,6.535531503
23454,Paraguay,PRY,4/8/2021,2841656,2279409,562247,44,7270717,31.35053943,7.733033757
23455,Paraguay,PRY,5/8/2021,2908588,2279555,629033,49,7270717,31.35254749,8.651595159
23456,Paraguay,PRY,6/8/2021,2957986,2279880,678106,37,7270717,31.35701747,9.326535471
23457,Paraguay,PRY,7/8/2021,3017146,2280059,737087,35,7270717,31.3594794,10.13774845
23458,Paraguay,PRY,8/8/2021,3038751,2280079,758672,31,7270717,31.35975448,10.43462426
23459,Paraguay,PRY,9/8/2021,3100348,2280910,819438,30,7270717,31.37118389,11.27038778
23460,Paraguay,PRY,10/8/2021,3136259,2281572,854687,25,7270717,31.3802889,11.75519553
23461,Paraguay,PRY,11/8/2021,3242292,2281936,960356,22,7270717,31.38529529,13.20854601
23462,Paraguay,PRY,12/8/2021,3358681,2281997,1076684,26,7270717,31.38613427,14.80849825
23463,Paraguay,PRY,13/8/2021,3435784,2282030,1153754,22,7270717,31.38658815,15.86850375
23464,Paraguay,PRY,14/8/2021,3515083,2282052,1233031,20,7270717,31.38689073,16.95886389
23465,Paraguay,PRY,15/8/2021,3559985,2282078,1277907,19,7270717,31.38724833,17.5760795
23466,Paraguay,PRY,16/8/2021,3675208,2282093,1393115,18,7270717,31.38745463,19.16062749
23467,Paraguay,PRY,17/8/2021,3770345,2282193,1488152,19,7270717,31.38883001,20.46774754
23468,Paraguay,PRY,18/8/2021,3850053,2282245,1567808,16,7270717,31.38954521,21.56332037
23469,Paraguay,PRY,19/8/2021,3864589,2282263,1582326,18,7270717,31.38979278,21.76299806
23470,Paraguay,PRY,20/8/2021,3875222,2282298,1592924,19,7270717,31.39027416,21.90876086
23471,Paraguay,PRY,21/8/2021,3876055,2282300,1593755,16,7270717,31.39030167,21.92019026
23472,Paraguay,PRY,22/8/2021,3876106,2282300,1593806,20,7270717,31.39030167,21.92089171
23473,Paraguay,PRY,23/8/2021,3885177,2282354,1602823,22,7270717,31.39104438,22.04490974
23474,Paraguay,PRY,24/8/2021,3896898,2282527,1614371,21,7270717,31.39342378,22.20373864
23475,Paraguay,PRY,25/8/2021,3914416,2282798,1631618,22,7270717,31.39715107,22.44095046
23476,Paraguay,PRY,26/8/2021,3961197,2282871,1678326,20,7270717,31.39815509,23.08336303
23477,Paraguay,PRY,27/8/2021,4013624,2284778,1728846,20,7270717,31.42438359,23.77820509
23478,Paraguay,PRY,28/8/2021,4014209,2285028,1729181,20,7270717,31.42782204,23.78281262
23479,Paraguay,PRY,29/8/2021,4014226,2285036,1729190,32,7270717,31.42793207,23.7829364
23480,Paraguay,PRY,30/8/2021,4036572,2285429,1751143,13,7270717,31.43333732,24.08487361
23481,Paraguay,PRY,31/8/2021,4059098,2285695,1773403,25,7270717,31.43699583,24.39103324
23482,Paraguay,PRY,1/9/2021,4083148,2285829,1797319,19,7270717,31.43883884,24.71996916
23483,Paraguay,PRY,2/9/2021,4085003,2285863,1799140,25,7270717,31.43930647,24.74501483
23484,Paraguay,PRY,3/9/2021,4089382,2286067,1803315,18,7270717,31.44211224,24.80243695
23485,Paraguay,PRY,4/9/2021,4095680,2286112,1809568,36,7270717,31.44273116,24.88843948
23486,Paraguay,PRY,5/9/2021,4095681,2286112,1809569,43,7270717,31.44273116,24.88845323
23487,Paraguay,PRY,10/9/2021,4271051,2439006,1832045,12,7270717,33.54560492,25.19758368
23488,Paraguay,PRY,17/9/2021,4401222,2550991,1850231,4,7270717,35.08582441,25.44771032
23489,Paraguay,PRY,24/9/2021,4477723,2615841,1861882,2,7270717,35.97775845,25.60795586
23490,Paraguay,PRY,25/9/2021,4488153,2621847,1866306,1,7270717,36.06036379,25.66880268
23491,Paraguay,PRY,1/10/2021,4640590,2766899,1873691,2,7270717,38.05538023,25.7703745
23492,Paraguay,PRY,8/10/2021,4836914,2838640,1998274,1,7270717,39.04209172,27.48386438
23493,Paraguay,PRY,15/10/2021,4926677,2868610,2058067,0,7270717,39.45429316,28.30624545
23494,Paraguay,PRY,29/10/2021,5289785,2919121,2361819,5,7270717,40.14901144,32.48399023
23495,Paraguay,PRY,5/11/2021,5316775,2927343,2380170,6,7270717,40.2620952,32.73638625
23496,Paraguay,PRY,12/11/2021,5746121,3180418,2508250,0,7270717,43.74283857,34.49797317
23497,Paraguay,PRY,19/11/2021,5921882,3279439,2557956,1,7270717,45.10475377,35.18161964
23498,Paraguay,PRY,29/11/2021,6060065,3344594,2612265,94,7270717,46.00088272,35.92857486
23499,Paraguay,PRY,3/12/2021,6216388,3395632,2703605,2,7270717,46.70284925,37.18484711
23500,Paraguay,PRY,10/12/2021,6324638,3414571,2768880,4,7270717,46.9633325,38.08262651
23501,Paraguay,PRY,17/12/2021,6489760,3444261,2871213,1,7270717,47.37168288,39.49009431
23502,Paraguay,PRY,23/12/2021,6640918,3456659,2909472,5,7270717,47.54220251,40.01630101
23503,Paraguay,PRY,29/12/2021,6833614,3469821,2948027,6,7270717,47.72323005,40.54657883
23504,Paraguay,PRY,7/1/2022,7088227,3489018,3002843,8,7270717,47.98726178,41.30050723
23505,Paraguay,PRY,14/1/2022,7281308,3510071,3044839,8,7270717,48.27682057,41.87811188
23506,Paraguay,PRY,21/1/2022,7410811,3527282,3074799,21,7270717,48.51353725,42.29017578
23507,Paraguay,PRY,28/1/2022,7478535,3540518,3088920,58,7270717,48.69558257,42.48439322
23508,Paraguay,PRY,4/2/2022,7669087,3637117,3117621,40,7270717,50.02418606,42.87914108
23509,Paraguay,PRY,11/2/2022,7854618,3718003,3145443,47,7270717,51.13667607,43.26179935
23510,Paraguay,PRY,18/2/2022,7977415,3761096,3169397,52,7270717,51.72936864,43.59125792
23511,Paraguay,PRY,4/3/2022,8183512,3821093,3217516,30,7270717,52.55455549,44.2530771
23512,Paraguay,PRY,11/3/2022,8218163,3828122,3233060,16,7270717,52.65123096,44.4668662
23513,Paraguay,PRY,16/3/2022,8298325,3844372,3266652,10,7270717,52.87473024,44.92888391
23514,Paraguay,PRY,18/3/2022,8375280,3859037,3296570,3,7270717,53.07642974,45.34037015
23515,Paraguay,PRY,25/3/2022,8428214,3868131,3316744,3,7270717,53.20150681,45.61783934
23516,Peru,PER,8/2/2021,9,7,2,646,33587011,2.08E-05,5.95468E-06
23517,Peru,PER,9/2/2021,3762,3757,5,583,33587011,0.011185872,1.48867E-05
23518,Peru,PER,10/2/2021,20365,20343,22,655,33587011,0.060568057,6.55015E-05
23519,Peru,PER,11/2/2021,54489,54465,24,665,33587011,0.162160902,7.14562E-05
23520,Peru,PER,12/2/2021,86863,86839,24,683,33587011,0.258549354,7.14562E-05
23521,Peru,PER,13/2/2021,105735,105709,25,661,33587011,0.314731787,7.44335E-05
23522,Peru,PER,14/2/2021,111018,110992,25,685,33587011,0.330461082,7.44335E-05
23523,Peru,PER,15/2/2021,122499,122473,25,738,33587011,0.364643939,7.44335E-05
23524,Peru,PER,16/2/2021,130005,129978,26,678,33587011,0.386988887,7.74109E-05
23525,Peru,PER,17/2/2021,133950,133923,26,688,33587011,0.398734499,7.74109E-05
23526,Peru,PER,18/2/2021,141356,141328,27,681,33587011,0.420781712,8.03882E-05
23527,Peru,PER,19/2/2021,171892,171859,32,731,33587011,0.511682924,9.52749E-05
23528,Peru,PER,20/2/2021,198011,197978,32,713,33587011,0.589448105,9.52749E-05
23529,Peru,PER,21/2/2021,202569,202535,33,683,33587011,0.60301585,9.82523E-05
23530,Peru,PER,22/2/2021,233040,232998,41,716,33587011,0.693714603,0.000122071
23531,Peru,PER,23/2/2021,260297,260254,42,693,33587011,0.774865021,0.000125048
23532,Peru,PER,24/2/2021,283187,283140,46,705,33587011,0.843004458,0.000136958
23533,Peru,PER,25/2/2021,298999,298950,48,699,33587011,0.890076226,0.000142912
23534,Peru,PER,26/2/2021,314641,314588,52,650,33587011,0.936635892,0.000154822
23535,Peru,PER,27/2/2021,321409,321356,52,677,33587011,0.956786539,0.000154822
23536,Peru,PER,28/2/2021,322405,322352,52,678,33587011,0.959751971,0.000154822
23537,Peru,PER,1/3/2021,331695,331637,57,680,33587011,0.987396586,0.000169708
23538,Peru,PER,2/3/2021,340947,338745,2201,692,33587011,1.008559529,0.006553129
23539,Peru,PER,3/3/2021,359385,345122,14262,668,33587011,1.027546036,0.042462844
23540,Peru,PER,4/3/2021,392410,348903,43506,732,33587011,1.038803364,0.129532217
23541,Peru,PER,5/3/2021,429368,353528,75838,686,33587011,1.052573568,0.225795621
23542,Peru,PER,6/3/2021,449400,356552,92846,710,33587011,1.061577048,0.276434244
23543,Peru,PER,7/3/2021,452014,356692,95320,664,33587011,1.061993876,0.283800187
23544,Peru,PER,8/3/2021,482672,374663,108007,666,33587011,1.115499679,0.321573718
23545,Peru,PER,9/3/2021,509800,394271,115526,631,33587011,1.17387939,0.343960348
23546,Peru,PER,10/3/2021,527797,407192,120602,591,33587011,1.212349619,0.359073333
23547,Peru,PER,11/3/2021,542258,415744,126511,666,33587011,1.237811843,0.376666444
23548,Peru,PER,12/3/2021,568778,424491,144284,682,33587011,1.263854649,0.429582734
23549,Peru,PER,13/3/2021,604420,430680,173737,623,33587011,1.282281415,0.517274371
23550,Peru,PER,14/3/2021,607846,431391,176452,663,33587011,1.284398305,0.525357853
23551,Peru,PER,15/3/2021,655810,449541,206266,623,33587011,1.338437052,0.614124311
23552,Peru,PER,16/3/2021,703416,472200,231212,646,33587011,1.405900632,0.688397071
23553,Peru,PER,17/3/2021,750284,494615,255664,640,33587011,1.472637741,0.761199024
23554,Peru,PER,18/3/2021,793131,520830,272296,674,33587011,1.550688747,0.810718167
23555,Peru,PER,19/3/2021,834636,546502,288129,675,33587011,1.627123057,0.857858414
23556,Peru,PER,20/3/2021,859200,564672,294523,667,33587011,1.681221351,0.876895536
23557,Peru,PER,21/3/2021,860916,565357,295554,702,33587011,1.68326083,0.879965175
23558,Peru,PER,22/3/2021,878376,574056,304315,664,33587011,1.709160723,0.906049663
23559,Peru,PER,23/3/2021,903316,589698,313613,620,33587011,1.755732298,0.933732984
23560,Peru,PER,24/3/2021,925434,604380,321014,659,33587011,1.799445625,0.955768288
23561,Peru,PER,25/3/2021,943201,617337,325824,677,33587011,1.838023038,0.9700893
23562,Peru,PER,26/3/2021,964601,633970,330591,712,33587011,1.887545158,0.984282287
23563,Peru,PER,27/3/2021,979002,645266,333696,710,33587011,1.921177207,0.993526932
23564,Peru,PER,28/3/2021,981302,647363,333899,682,33587011,1.927420692,0.994131332
23565,Peru,PER,29/3/2021,998701,652267,346394,704,33587011,1.942021575,1.031333214
23566,Peru,PER,30/3/2021,1025317,656918,368359,763,33587011,1.95586919,1.096730519
23567,Peru,PER,31/3/2021,1050575,664570,385965,738,33587011,1.978651807,1.149149592
23568,Peru,PER,1/4/2021,1057321,667009,390272,694,33587011,1.985913543,1.161973002
23569,Peru,PER,2/4/2021,1061269,668152,393077,749,33587011,1.989316644,1.170324445
23570,Peru,PER,3/4/2021,1070176,670858,399278,746,33587011,1.99737333,1.188786939
23571,Peru,PER,4/4/2021,1071774,671135,400599,748,33587011,1.998198053,1.192720007
23572,Peru,PER,5/4/2021,1088286,677284,410962,740,33587011,2.016505726,1.223574197
23573,Peru,PER,6/4/2021,1118718,689054,429624,745,33587011,2.051549035,1.279137343
23574,Peru,PER,7/4/2021,1149599,702920,446638,766,33587011,2.092832851,1.32979383
23575,Peru,PER,8/4/2021,1195420,719916,475463,795,33587011,2.143435747,1.415615697
23576,Peru,PER,9/4/2021,1230482,736556,493885,765,33587011,2.192978708,1.470464282
23577,Peru,PER,10/4/2021,1243490,740743,502706,748,33587011,2.205444837,1.49672741
23578,Peru,PER,11/4/2021,1243595,740769,502785,782,33587011,2.205522248,1.49696262
23579,Peru,PER,12/4/2021,1257744,741675,516026,837,33587011,2.208219719,1.536385599
23580,Peru,PER,13/4/2021,1279755,743560,536152,803,33587011,2.213832008,1.596307573
23581,Peru,PER,14/4/2021,1303172,746290,556839,811,33587011,2.22196015,1.657899835
23582,Peru,PER,15/4/2021,1326568,748131,578394,821,33587011,2.227441436,1.72207643
23583,Peru,PER,16/4/2021,1368141,767828,600270,831,33587011,2.28608613,1.787208752
23584,Peru,PER,17/4/2021,1412388,797473,614872,779,33587011,2.374349417,1.830683891
23585,Peru,PER,18/4/2021,1443499,825408,618048,752,33587011,2.457521451,1.840139928
23586,Peru,PER,19/4/2021,1454485,832373,622069,830,33587011,2.478258634,1.852111818
23587,Peru,PER,20/4/2021,1470907,843644,627220,779,33587011,2.511816249,1.867448104
23588,Peru,PER,21/4/2021,1490997,853483,637471,820,33587011,2.541110312,1.897968831
23589,Peru,PER,22/4/2021,1501750,861707,640000,832,33587011,2.565595968,1.905498527
23590,Peru,PER,23/4/2021,1530755,888115,642597,843,33587011,2.644221601,1.913230683
23591,Peru,PER,24/4/2021,1560902,915797,645062,794,33587011,2.726640367,1.92056983
23592,Peru,PER,25/4/2021,1576595,931357,645195,829,33587011,2.7729678,1.920965816
23593,Peru,PER,26/4/2021,1596473,946722,649707,821,33587011,2.818714651,1.934399581
23594,Peru,PER,27/4/2021,1627019,966431,660542,754,33587011,2.877395074,1.966659075
23595,Peru,PER,28/4/2021,1678394,1005958,672388,761,33587011,2.995080449,2.001928662
23596,Peru,PER,29/4/2021,1736030,1050698,685282,754,33587011,3.128286706,2.040318503
23597,Peru,PER,30/4/2021,1835646,1131991,703604,729,33587011,3.370323724,2.094869353
23598,Peru,PER,1/5/2021,1901785,1195134,706600,754,33587011,3.558321995,2.103789468
23599,Peru,PER,2/5/2021,1950842,1243110,707681,790,33587011,3.701162929,2.107007974
23600,Peru,PER,3/5/2021,2015163,1302381,712731,700,33587011,3.877632934,2.122043548
23601,Peru,PER,4/5/2021,2039560,1325265,714244,721,33587011,3.945766415,2.126548266
23602,Peru,PER,5/5/2021,2064610,1345751,718808,707,33587011,4.006760232,2.140136852
23603,Peru,PER,6/5/2021,2105926,1384998,720876,711,33587011,4.123611952,2.146293994
23604,Peru,PER,7/5/2021,2154279,1418522,735704,669,33587011,4.223424347,2.190442013
23605,Peru,PER,8/5/2021,2238161,1479655,758453,703,33587011,4.405438162,2.258173554
23606,Peru,PER,9/5/2021,2296973,1512998,783922,658,33587011,4.504711658,2.334003463
23607,Peru,PER,10/5/2021,2353566,1560542,792971,656,33587011,4.64626638,2.360945426
23608,Peru,PER,11/5/2021,2408933,1603337,805543,609,33587011,4.773681707,2.398376563
23609,Peru,PER,12/5/2021,2478053,1661056,816943,620,33587011,4.945530878,2.432318255
23610,Peru,PER,13/5/2021,2559922,1734491,825376,613,33587011,5.164171947,2.457426176
23611,Peru,PER,14/5/2021,2668877,1822497,846325,591,33587011,5.426195859,2.519798502
23612,Peru,PER,15/5/2021,2743880,1875494,868331,591,33587011,5.583986024,2.585317878
23613,Peru,PER,16/5/2021,2782078,1899146,882877,563,33587011,5.654406104,2.628626287
23614,Peru,PER,17/5/2021,2841545,1950293,891197,539,33587011,5.806688187,2.653397767
23615,Peru,PER,18/5/2021,2911003,2009847,901101,547,33587011,5.984000779,2.682885357
23616,Peru,PER,19/5/2021,2991746,2070220,921471,556,33587011,6.163751815,2.743533802
23617,Peru,PER,20/5/2021,3078506,2140544,937907,502,33587011,6.373130375,2.792469386
23618,Peru,PER,21/5/2021,3241433,2249756,991622,511,33587011,6.698291789,2.952397282
23619,Peru,PER,22/5/2021,3373195,2329204,1043934,529,33587011,6.934835612,3.108147968
23620,Peru,PER,23/5/2021,3461449,2374553,1086838,444,33587011,7.06985507,3.235887826
23621,Peru,PER,24/5/2021,3583392,2444197,1139136,494,33587011,7.277209038,3.391596829
23622,Peru,PER,25/5/2021,3684870,2522014,1162797,440,33587011,7.508896817,3.462043705
23623,Peru,PER,26/5/2021,3780996,2605342,1175594,460,33587011,7.756992726,3.500144743
23624,Peru,PER,27/5/2021,3898457,2695722,1202675,426,33587011,8.026084846,3.580774127
23625,Peru,PER,28/5/2021,4050999,2820421,1230517,427,33587011,8.397356347,3.663669268
23626,Peru,PER,29/5/2021,4182550,2895810,1286679,445,33587011,8.621815142,3.830882718
23627,Peru,PER,30/5/2021,4248037,2929682,1318294,439,33587011,8.722663651,3.925011368
23628,Peru,PER,31/5/2021,4360492,2998681,1361750,427,33587011,8.928097234,4.054394718
23629,Peru,PER,1/6/2021,4474214,3074441,1399710,409,33587011,9.153660622,4.1674146
23630,Peru,PER,2/6/2021,4588982,3152733,1436184,390,33587011,9.386762639,4.276010152
23631,Peru,PER,3/6/2021,4654678,3191517,1463096,238,33587011,9.502235849,4.356136365
23632,Peru,PER,4/6/2021,4692444,3207691,1484688,435,33587011,9.55039137,4.420423121
23633,Peru,PER,5/6/2021,4713739,3215260,1498414,438,33587011,9.572926867,4.46129011
23634,Peru,PER,6/6/2021,4715907,3217122,1498720,433,33587011,9.578470677,4.462201177
23635,Peru,PER,7/6/2021,4747432,3225105,1522244,260,33587011,9.602238794,4.532240157
23636,Peru,PER,8/6/2021,4965841,3326683,1639068,438,33587011,9.904671184,4.880065094
23637,Peru,PER,9/6/2021,5173341,3441831,1731415,246,33587011,10.2475061,5.155013645
23638,Peru,PER,10/6/2021,5404727,3566514,1838110,400,33587011,10.61872996,5.472681091
23639,Peru,PER,11/6/2021,5631043,3657382,1973545,322,33587011,10.88927502,5.87591733
23640,Peru,PER,12/6/2021,5795917,3732949,2062848,368,33587011,11.11426378,6.141802853
23641,Peru,PER,13/6/2021,5880318,3770298,2109899,253,33587011,11.22546451,6.281889746
23642,Peru,PER,14/6/2021,5995453,3806720,2188605,343,33587011,11.33390524,6.516224382
23643,Peru,PER,15/6/2021,6127188,3848893,2278160,265,33587011,11.45946866,6.782860196
23644,Peru,PER,16/6/2021,6242692,3887113,2355424,213,33587011,11.57326265,7.012901505
